	word	anim	inan	concr	abstr
1375	barn_NOUN	0.4361813068389893	0.4389628767967224	0.3990148901939392	0.16728049516677854
1376	barnyard_NOUN	0.4627362191677094	0.3313828706741333	0.4382201135158539	0.2611473500728607
1377	beach_NOUN	0.35569405555725103	0.3260098993778229	0.35193735361099243	0.188163623213768
1378	beanpole_NOUN	0.2692717015743256	0.27610716223716736	0.2674884498119354	0.19976262748241425
1379	bedpost_NOUN	0.3292720317840576	0.4217191338539124	0.390103280544281	0.2045256346464157
1380	bib_NOUN	0.2914586663246155	0.3523056507110596	0.318462073802948	0.13868270814418793
1381	blazer_NOUN	0.2693076729774475	0.4883337914943695	0.3953419625759125	0.19542625546455386
1382	bluefish_NOUN	0.575919508934021	0.4456013739109039	0.5460273623466492	0.19257336854934687
1383	body_NOUN	0.2006061971187592	0.2426813542842865	0.22162142395973208	0.17715099453926084
1384	breadfruit_NOUN	0.4515798091888428	0.4865921437740326	0.4841960072517395	0.22437043488025665
1385	brickyard_NOUN	0.2659525275230408	0.2296003997325897	0.24585017561912534	0.19478705525398252
1386	bunker_NOUN	0.21288838982582087	0.2685070633888245	0.25859808921813965	0.1499844342470169
1387	buttock_NOUN	0.24606232345104215	0.3345054388046265	0.2926060557365417	0.2183608114719391
1388	cabana_NOUN	0.2381931096315384	0.37674516439437866	0.3352204263210297	0.15726757049560547
1389	cabdriver_NOUN	0.21084336936473846	0.2471641302108765	0.23908297717571256	0.17380760610103607
1390	calamari_NOUN	0.5088716149330139	0.5248385667800903	0.569801390171051	0.21142718195915225
1391	campfire_NOUN	0.3200829029083252	0.3361591100692749	0.32839328050613403	0.20152735710144046
1392	cannon_NOUN	0.2454303056001663	0.2950921058654785	0.2602452337741852	0.1473933607339859
1393	cappuccino_NOUN	0.28115254640579224	0.3742750287055969	0.3614414930343628	0.19991332292556765
1394	carport_NOUN	0.25926566123962397	0.4367142617702484	0.3776203989982605	0.17750118672847748
1395	chandelier_NOUN	0.3053225874900818	0.4917496144771576	0.4459541440010071	0.20706824958324432
1396	chili_NOUN	0.4776583611965179	0.5612412691116333	0.5786006450653076	0.2106252908706665
1397	city_NOUN	0.17042995989322662	0.2303620278835297	0.20472809672355646	0.1513586789369583
1398	cobblestone_NOUN	0.27938228845596313	0.33747875690460205	0.3109877109527588	0.18019962310791016
1399	cock_NOUN	0.4634233117103577	0.2544413506984711	0.4306713044643402	0.15292087197303772
1400	coconut_NOUN	0.4683129787445069	0.5707435607910156	0.5580757856369019	0.1888158619403839
1401	cola_NOUN	0.2531948983669281	0.31422895193099976	0.29795578122138977	0.17241759598255155
1402	cornbread_NOUN	0.4221900105476379	0.5197814702987671	0.5139626860618591	0.22176802158355716
1403	coupon_NOUN	0.19233158230781555	0.2467360943555832	0.22730979323387146	0.192385658621788
1404	cupboard_NOUN	0.31215760111808777	0.3948478102684021	0.3692716658115387	0.2077215015888214
1405	dandruff_NOUN	0.3168298304080963	0.32741236686706543	0.3200964629650116	0.2539659440517425
1406	daughter_NOUN	0.276838481426239	0.2857891917228699	0.2702925503253937	0.1851728707551956
1407	dinnerware_NOUN	0.2593884766101837	0.39635396003723145	0.3756825923919678	0.19269058108329773
1408	dishrag_NOUN	0.3415138125419617	0.433777391910553	0.4167649745941162	0.2595805823802948
1409	doghouse_NOUN	0.3463354408740997	0.2991687059402466	0.3324686884880066	0.22180649638175964
1410	doorman_NOUN	0.23347726464271545	0.2804355025291443	0.2710209786891937	0.1722380518913269
1411	dough_NOUN	0.3044397234916687	0.4666431844234466	0.439364492893219	0.1883902996778488
1412	dryer_NOUN	0.25829899311065674	0.3971798419952393	0.3667958378791809	0.17904028296470642
1413	earpiece_NOUN	0.2604965269565582	0.3621886074542999	0.29773232340812683	0.1950407773256302
1414	elevator_NOUN	0.2309064120054245	0.3725451529026032	0.3343694806098938	0.15497814118862152
1415	emu_NOUN	0.3884907364845276	0.3069583475589752	0.3858653008937836	0.1557861566543579
1416	encyclopedia_NOUN	0.24523775279521945	0.2560252249240875	0.25719359517097473	0.232699915766716
1417	flag_NOUN	0.2450319081544876	0.327435702085495	0.28314128518104553	0.19250702857971191
1418	flask_NOUN	0.3019030690193176	0.393414705991745	0.3573364317417145	0.1840713322162628
1419	fondue_NOUN	0.37760567665100103	0.4728195071220398	0.4635815024375916	0.23031608760356906
1420	footpath_NOUN	0.3083431422710419	0.3451059758663177	0.3210168778896332	0.19836683571338654
1421	forceps_NOUN	0.2880043983459473	0.3605518639087677	0.34305673837661743	0.2017022669315338
1422	forklift_NOUN	0.25821745395660395	0.3374850153923035	0.2791502177715301	0.14320561289787292
1423	fuselage_NOUN	0.27059590816497797	0.3165692687034607	0.2950740456581116	0.1601601094007492
1424	futon_NOUN	0.26120579242706304	0.5048770308494568	0.450561672449112	0.18962427973747253
1425	gazebo_NOUN	0.29133185744285583	0.4471772611141205	0.4017389416694641	0.1801980286836624
1426	gelatin_NOUN	0.3711125552654265	0.4484458565711975	0.4521530568599701	0.1916707754135132
1427	goldfish_NOUN	0.5271595716476439	0.3910246789455414	0.4908261299133301	0.2015585154294968
1428	gumball_NOUN	0.3685668408870697	0.3979964256286621	0.3764124512672424	0.1914711147546768
1429	gunpowder_NOUN	0.26985904574394226	0.3449133634567261	0.3158673942089081	0.20042328536510468
1430	hairball_NOUN	0.43079543113708496	0.315328985452652	0.37054795026779175	0.24603600800037384
1431	hairdresser_NOUN	0.23574049770832065	0.2830700278282165	0.2876229286193848	0.1914454996585846
1432	hairstylist_NOUN	0.241389200091362	0.2592616379261017	0.2613909840583801	0.1838824450969696
1433	hook_NOUN	0.24457383155822754	0.2891504764556885	0.27280500531196594	0.18683397769927976
1434	housedress_NOUN	0.3853897750377655	0.5167941451072693	0.4859526753425598	0.28015804290771484
1435	kaleidoscope_NOUN	0.2567092180252075	0.3534230589866638	0.3396403193473816	0.2443448603153229
1436	loaf_NOUN	0.3845098316669464	0.497412383556366	0.4847113192081451	0.16601185500621796
1437	lotion_NOUN	0.3141506314277649	0.3947767615318297	0.3757851719856262	0.20504648983478546
1438	man_NOUN	0.2806782126426697	0.23435406386852264	0.2644262909889221	0.19309383630752566
1439	medicine_NOUN	0.20238709449768064	0.24943366646766665	0.2474881708621979	0.1883932054042816
1440	motorbike_NOUN	0.28421932458877563	0.32696646451950073	0.28625407814979553	0.13462823629379272
1441	motorcyclist_NOUN	0.2794274687767029	0.25167718529701233	0.264921635389328	0.15515245497226715
1442	nickel_NOUN	0.21602149307727814	0.2275952100753784	0.22239188849925995	0.1143648400902748
1443	orchestra_NOUN	0.22570833563804624	0.3663973212242127	0.3413662314414978	0.196390837430954
1444	paintball_NOUN	0.2543383240699768	0.23096129298210144	0.251003235578537	0.15696027874946594
1445	paintbrush_NOUN	0.2853647768497467	0.4139037728309631	0.3709459900856018	0.21115688979625705
1446	pancreas_NOUN	0.33459043502807617	0.2828575074672699	0.3370022773742676	0.17554335296154022
1447	pantaloons_NOUN	0.34877249598503113	0.4940335750579834	0.4460112154483795	0.2675080299377441
1448	particleboard_NOUN	0.2962537705898285	0.3957927823066712	0.3668041229248047	0.2110474407672882
1449	payphone_NOUN	0.16169673204421994	0.2472439259290695	0.20958344638347626	0.11872539669275285
1450	placenta_NOUN	0.3618011474609375	0.3391070961952209	0.36539679765701294	0.210384339094162
1451	plastic_NOUN	0.3102092742919922	0.4022015035152435	0.3738861083984375	0.17447516322135925
1452	police_NOUN	0.14016100764274594	0.18056103587150574	0.1478293091058731	0.1380949169397354
1453	pork_NOUN	0.5087261199951172	0.4640017449855805	0.5431834459304811	0.1860178261995316
1454	pussycat_NOUN	0.4086996614933014	0.2870020270347595	0.37005069851875305	0.2373936474323273
1455	railing_NOUN	0.21782267093658447	0.35736653208732605	0.3278389573097229	0.2408953011035919
1456	roof_NOUN	0.2406853884458542	0.4029306471347809	0.3527925610542297	0.15407732129096985
1457	roofer_NOUN	0.22360312938690186	0.25997212529182434	0.2438705712556839	0.15527041256427765
1458	room_NOUN	0.1909838616847992	0.3610808551311493	0.308491051197052	0.18132436275482175
1459	rug_NOUN	0.3020792603492737	0.4729037880897522	0.4286158084869385	0.17207899689674375
1460	saucer_NOUN	0.3642368316650391	0.4044003486633301	0.3924866020679474	0.22199051082134247
1461	scanner_NOUN	0.2396037578582764	0.3060048520565033	0.2417888641357422	0.16910681128501892
1462	school_NOUN	0.16760337352752686	0.21733550727367398	0.20000438392162326	0.1780424863100052
1463	sculpture_NOUN	0.3447449207305908	0.4250205457210541	0.3995274603366852	0.21598520874977112
1464	sea_NOUN	0.3502718806266785	0.28929781913757324	0.3182147741317749	0.17677226662635806
1465	seatbelt_NOUN	0.2059808224439621	0.30144253373146057	0.2383458167314529	0.1897915005683899
1466	semen_NOUN	0.3455743491649628	0.2646060585975647	0.339120090007782	0.18413284420967105
1467	sheepherder_NOUN	0.3504348993301392	0.2978378236293793	0.3450973927974701	0.17840361595153809
1468	shipyard_NOUN	0.20111903548240664	0.23627769947052	0.2153805047273636	0.12968996167182922
1469	sketchbook_NOUN	0.2666585147380829	0.3740518093109131	0.3425059020519257	0.16400857269763947
1470	skin_NOUN	0.3636903464794159	0.3811288177967072	0.38353368639945984	0.2485009878873825
1471	skylight_NOUN	0.26382726430892944	0.4310286939144135	0.38432905077934265	0.19880136847496035
1472	somersault_NOUN	0.2341043949127197	0.2588041126728058	0.2677898108959198	0.1943524032831192
1473	spyglass_NOUN	0.2339746206998825	0.2720633745193481	0.26545506715774536	0.16528040170669556
1474	stadium_NOUN	0.1644742786884308	0.269368588924408	0.2378489673137665	0.1323855221271515
1475	steakhouse_NOUN	0.30560487508773804	0.3107964694499969	0.32055571675300604	0.16086237132549286
1476	steamroller_NOUN	0.212478905916214	0.19778765738010406	0.19692170619964602	0.2096530944108963
1477	strap_NOUN	0.2472120523452759	0.4919532835483551	0.4036903381347656	0.1971772015094757
1478	strongbox_NOUN	0.2448330819606781	0.3960587382316589	0.3399866223335266	0.17381754517555234
1479	taffy_NOUN	0.333750456571579	0.3993536829948425	0.38169604539871216	0.208040714263916
1480	thesaurus_NOUN	0.2614096403121948	0.2655560374259949	0.26005664467811584	0.24401120841503146
1481	tinderbox_NOUN	0.21148760616779327	0.21524572372436526	0.210687592625618	0.2440225332975388
1482	trailer_NOUN	0.2956724762916565	0.3691048920154572	0.3177033066749573	0.15310798585414884
1483	train_NOUN	0.18822577595710754	0.2989865243434906	0.23864126205444336	0.11792650073766707
1484	turnip_NOUN	0.4430244863033295	0.6073989272117615	0.5659917593002319	0.20636019110679624
1485	villa_NOUN	0.1763858199119568	0.298933207988739	0.2405395060777664	0.14154909551143646
1486	waistband_NOUN	0.2414644658565521	0.4574500620365143	0.3690726161003113	0.2011217623949051
1487	wheelbarrow_NOUN	0.2897107005119324	0.378349244594574	0.3549458384513855	0.1700984090566635
1488	wildcat_NOUN	0.3077760934829712	0.2055962085723877	0.29114943742752075	0.1546861231327057
1489	wine_NOUN	0.35611820220947266	0.4244576394557953	0.4303444027900696	0.1938256025314331
1490	wolf_NOUN	0.5039988756179811	0.24542674422264102	0.4670389592647553	0.18586796522140506
1491	wristband_NOUN	0.2326217442750931	0.3634722828865051	0.29149362444877625	0.1565859019756317
1492	firebomb_VERB	0.14554239809513092	0.17068617045879364	0.15902838110923767	0.13725054264068606
1493	handcuff_VERB	0.162318617105484	0.3082244694232941	0.25130802392959595	0.18273872137069705
1494	paint_VERB	0.2508702278137207	0.31945693492889404	0.2846779823303223	0.21037521958351132
1495	bank_NOUN	0.17892225086688995	0.1802544891834259	0.1861056387424469	0.14582636952400208
1496	barrack_NOUN	0.1722341626882553	0.26948752999305725	0.23709098994731906	0.1737714409828186
1497	boardwalk_NOUN	0.28358280658721924	0.3325498700141907	0.3221307992935181	0.17562028765678406
1498	boathouse_NOUN	0.25771015882492065	0.3428268134593964	0.3021121025085449	0.18935248255729675
1499	bodice_NOUN	0.2428511828184128	0.4487270414829254	0.3909385800361633	0.22536465525627136
1500	buckshot_NOUN	0.28889670968055725	0.2789606750011444	0.2814177870750427	0.1824674755334854
1501	burlap_NOUN	0.3231291174888611	0.4482787549495697	0.4315906167030335	0.18985170125961304
1502	burner_NOUN	0.2298136651515961	0.3292223215103149	0.2907131016254425	0.16535905003547668
1503	calzone_NOUN	0.3802182972431183	0.4588131010532379	0.44891005754470825	0.17171186208724976
1504	canvas_NOUN	0.2424454241991043	0.4171273708343506	0.3836839497089386	0.1914218366146088
1505	cartridge_NOUN	0.23046915233135226	0.3178079128265381	0.27036017179489136	0.139011412858963
1506	child_NOUN	0.3447291254997253	0.2690495848655701	0.3089113235473633	0.2218928635120392
1507	garment_NOUN	0.2921131253242493	0.3768085539340973	0.35803142189979553	0.16860289871692655
1508	garter_NOUN	0.379142701625824	0.4219973087310791	0.4030387997627258	0.22219502925872806
1509	gramophone_NOUN	0.2706329822540283	0.3660423457622528	0.33568963408470154	0.16441050171852112
1510	hillside_NOUN	0.2795144319534302	0.3765750229358673	0.3455702364444733	0.187918484210968
1511	incinerator_NOUN	0.24196751415729525	0.26708415150642395	0.26166537404060364	0.16155454516410828
1512	jigsaw_NOUN	0.19675858318805692	0.2161402404308319	0.2139173299074173	0.1909233033657074
1513	llama_NOUN	0.5252342224121094	0.35488685965538025	0.5010170936584473	0.18798118829727173
1514	matchbox_NOUN	0.2936012446880341	0.3849360048770905	0.35131436586380005	0.14656925201416016
1515	melon_NOUN	0.5017764568328857	0.6503626108169556	0.6128840446472168	0.1942823827266693
1516	moccasin_NOUN	0.3654434084892273	0.4249346256256104	0.40715545415878296	0.1745046079158783
1517	muffin_NOUN	0.3792108297348023	0.5144472718238831	0.4842605590820313	0.20965901017189026
1518	mullet_NOUN	0.5303885340690613	0.4564549028873444	0.5175102949142456	0.2296484708786011
1519	notepaper_NOUN	0.22424840927124026	0.36343976855278015	0.3077170550823212	0.198699951171875
1520	oats_NOUN	0.3145808279514313	0.3997628092765808	0.3815987408161163	0.16348357498645782
1521	okra_NOUN	0.4878436923027039	0.6360976099967957	0.6139283776283264	0.2065592110157013
1522	pantsuit_NOUN	0.2558448016643524	0.4855767786502838	0.4144464135169983	0.23405472934246066
1523	paperweight_NOUN	0.30218252539634705	0.4114103317260742	0.35866987705230713	0.2076011449098587
1524	parachute_NOUN	0.27106449007987976	0.3403237462043762	0.32097142934799194	0.15489664673805234
1525	parenthesis_NOUN	0.106992207467556	0.13598665595054624	0.1310732215642929	0.14801481366157532
1526	pasture_NOUN	0.4529148042201996	0.3938267827033997	0.44123515486717213	0.1986251026391983
1527	periscope_NOUN	0.26672980189323425	0.2970253825187683	0.26522284746170044	0.17806363105773926
1528	pharmacy_NOUN	0.18269599974155426	0.2111581116914749	0.2009522020816803	0.14475245773792267
1529	puppy_NOUN	0.576153576374054	0.36502760648727417	0.486983448266983	0.2242697924375534
1530	radiator_NOUN	0.26404911279678345	0.4029136598110199	0.3500992655754089	0.18237090110778809
1531	redhead_NOUN	0.3771961033344269	0.3556697964668274	0.37394073605537415	0.2598728835582733
1532	rollerblade_NOUN	0.3104434311389923	0.3890730440616608	0.3576521575450897	0.2040799856185913
1533	salami_NOUN	0.4015606939792633	0.5059702396392822	0.4811783730983734	0.18764974176883695
1534	sawhorse_NOUN	0.2878217101097107	0.4137383997440338	0.3630378246307373	0.2028510570526123
1535	seat_NOUN	0.14286628365516665	0.23325395584106445	0.20065519213676453	0.12616614997386932
1536	sheepskin_NOUN	0.3356390595436096	0.4195806980133057	0.3998788893222809	0.21098744869232175
1537	shirttail_NOUN	0.31131839752197266	0.4363502562046051	0.3965703845024109	0.22479753196239471
1538	skydiver_NOUN	0.2654086947441101	0.2521136105060577	0.2699047327041626	0.12477681785821915
1539	smock_NOUN	0.28417402505874634	0.4574178755283356	0.3945708572864533	0.20973312854766848
1540	snowdrift_NOUN	0.31295686960220337	0.30177152156829834	0.31485846638679504	0.17558689415454865
1541	speedometer_NOUN	0.2230832576751709	0.3287117481231689	0.28061866760253906	0.1890067607164383
1542	stripper_NOUN	0.31230679154396057	0.3036495447158813	0.3128660619258881	0.17856340110301971
1543	stump_NOUN	0.1876296103000641	0.2170363962650299	0.2036033570766449	0.1537381261587143
1544	sweater_NOUN	0.31009840965271	0.5402318835258484	0.4603243768215179	0.1950862556695938
1545	swimsuit_NOUN	0.2535173296928406	0.3753240704536438	0.3202747702598572	0.15967679023742676
1546	tabletop_NOUN	0.28417477011680603	0.44002920389175415	0.3928457200527191	0.2275410443544388
1547	tar_NOUN	0.2720274031162262	0.2825256586074829	0.2963731288909912	0.19423016905784607
1548	tavern_NOUN	0.3211886286735535	0.3328455686569214	0.3276326358318329	0.1924419850111008
1549	tightrope_NOUN	0.2190058529376984	0.1689198613166809	0.20994476974010468	0.2273133248090744
1550	tugboat_NOUN	0.26876628398895264	0.31003376841545105	0.27257561683654785	0.11756173521280287
1551	yolk_NOUN	0.3744487762451172	0.5256058573722839	0.5043421387672424	0.2205010950565338
1552	anchor_NOUN	0.18957149982452395	0.2562246322631836	0.2402016669511795	0.16520723700523374
1553	aquarium_NOUN	0.4374827742576599	0.3183310627937317	0.4124430119991303	0.1498112976551056
1554	bayonet_NOUN	0.23590525984764102	0.3013615906238556	0.2682570517063141	0.19503578543663025
1555	beeper_NOUN	0.2054401189088821	0.3318003118038177	0.284750372171402	0.17434324324131012
1556	blueprint_NOUN	0.13877661526203156	0.1749647706747055	0.17713488638401031	0.2328251153230667
1557	bobsleigh_NOUN	0.21400010585784912	0.1901090294122696	0.1993816047906876	0.12571443617343905
1558	casino_NOUN	0.2355096638202667	0.20149049162864685	0.2389834821224213	0.14804574847221375
1559	collie_NOUN	0.4953747689723969	0.3232034742832184	0.4351922571659088	0.2082218676805496
1560	cricket_NOUN	0.2115003615617752	0.15939955413341522	0.17658677697181702	0.17668987810611725
1561	crossbow_NOUN	0.3635573983192444	0.3032589554786682	0.3511242866516113	0.1826607882976532
1562	crotch_NOUN	0.2925742268562317	0.3794399499893189	0.3361753821372986	0.2320178300142288
1563	datebook_NOUN	0.2080129086971283	0.3181371986865997	0.2780099511146545	0.15075495839118958
1564	deck_NOUN	0.2247352600097656	0.3457402586936951	0.32606834173202515	0.17451193928718567
1565	denim_NOUN	0.28645747900009155	0.4617592692375183	0.41875872015953053	0.2053426802158356
1566	detergent_NOUN	0.2803431451320648	0.3515098690986633	0.3404568731784821	0.1669028103351593
1567	driveway_NOUN	0.2454475164413452	0.4225545823574066	0.3611871600151062	0.15676549077033994
1568	eggshell_NOUN	0.3794395327568054	0.4010013937950134	0.403254508972168	0.2204197645187378
1569	ferryboat_NOUN	0.2611139118671417	0.3192597031593323	0.2698938846588135	0.11853911727666855
1570	flypaper_NOUN	0.344312846660614	0.3263336718082428	0.3445136845111847	0.24551589787006375
1571	footboard_NOUN	0.2895351052284241	0.4781754612922669	0.43552881479263306	0.2456343173980713
1572	fountain_NOUN	0.2889061868190765	0.3714943528175354	0.35038843750953674	0.205549955368042
1573	ground_NOUN	0.1841990351676941	0.22112599015235898	0.2093187123537064	0.1846987009048462
1574	haircut_NOUN	0.25098738074302673	0.3394869863986969	0.3074524998664856	0.21209891140460968
1575	hammer_NOUN	0.22617006301879886	0.3055192530155182	0.2773052752017975	0.1522522270679474
1576	highlighter_NOUN	0.3136950731277466	0.4357017576694489	0.3733995258808136	0.20677915215492249
1577	jet_NOUN	0.19988848268985748	0.22923502326011655	0.2161034643650055	0.12338092178106308
1578	koala_NOUN	0.5375398397445679	0.27560871839523315	0.4991041719913482	0.16253776848316193
1579	latex_NOUN	0.346905529499054	0.4016476571559906	0.38517022132873535	0.21575483679771426
1580	lever_NOUN	0.17720842361450195	0.236220121383667	0.20163026452064514	0.2315759658813477
1581	multivitamin_NOUN	0.2664652764797211	0.25139176845550537	0.26659393310546875	0.17402604222297668
1582	organ_NOUN	0.28520989418029785	0.2701110243797302	0.30711767077445984	0.2194782793521881
1583	parsley_NOUN	0.4309495985507965	0.6079198122024536	0.5697840452194214	0.2088933289051056
1584	pillar_NOUN	0.17805245518684387	0.2511284947395325	0.23565325140953064	0.2263401746749878
1585	pimple_NOUN	0.31166499853134155	0.3234129846096039	0.3125018775463104	0.2419587075710297
1586	plate_NOUN	0.29270464181900024	0.3230810165405273	0.3195233941078186	0.1864006072282791
1587	playground_NOUN	0.2859569489955902	0.33160024881362915	0.3187874257564545	0.22772355377674106
1588	ponytail_NOUN	0.28174564242362976	0.4345263838768005	0.3808120489120483	0.2363513261079788
1589	pool_NOUN	0.2269274741411209	0.2716016173362732	0.2569263577461243	0.16956888139247894
1590	priest_NOUN	0.2314531058073044	0.20247547328472135	0.2177061140537262	0.19507181644439694
1591	sharkskin_NOUN	0.35603874921798706	0.482942670583725	0.4360736906528473	0.2523409724235535
1592	spinach_NOUN	0.5201749801635742	0.6146233081817627	0.6240941882133484	0.17387263476848602
1593	straw_NOUN	0.2688996195793152	0.3116770386695862	0.30682599544525146	0.16602396965026855
1594	swimmer_NOUN	0.2939876914024353	0.21633028984069824	0.2685372233390808	0.15202146768569946
1595	tequila_NOUN	0.3358415365219116	0.401355117559433	0.4067180156707764	0.18402965366840365
1596	webpage_NOUN	0.1569185107946396	0.19856296479702	0.16600482165813446	0.14822281897068024
1597	wolverine_NOUN	0.4488567709922791	0.2453213930130005	0.4271306991577149	0.1843678057193756
1598	alcohol_NOUN	0.23423317074775696	0.22606758773326874	0.2374115735292435	0.2436239272356033
1599	aphid_NOUN	0.4909521043300629	0.3809660077095032	0.43930044770240784	0.22123070061206815
1600	armor_NOUN	0.2089969366788864	0.3108265399932861	0.2710452973842621	0.2241036891937256
1601	aspirin_NOUN	0.2609377503395081	0.28798049688339233	0.2819327712059021	0.1755158007144928
1602	beefsteak_NOUN	0.4474250376224518	0.5436558723449707	0.5230143070220947	0.19448311626911166
1603	blimp_NOUN	0.2881324589252472	0.3411388993263245	0.3067371547222137	0.17069995403289795
1604	bloodhound_NOUN	0.37999677658081055	0.2856466770172119	0.330268532037735	0.19914650917053225
1605	boy_NOUN	0.3899328112602234	0.27874404191970825	0.34658098220825195	0.1827732026576996
1606	brochure_NOUN	0.1914702206850052	0.2687278389930725	0.2477186620235443	0.18805427849292755
1607	cantaloupe_NOUN	0.4808832108974457	0.6089581251144409	0.5859256982803345	0.15780627727508545
1608	classroom_NOUN	0.2136223316192627	0.330481231212616	0.3030432164669037	0.22338159382343287
1609	clothes_NOUN	0.2886327803134918	0.5085355639457703	0.4327496886253357	0.23856405913829806
1610	cologne_NOUN	0.2604702115058899	0.37884777784347534	0.35184139013290405	0.20303615927696228
1611	condo_NOUN	0.2505859434604645	0.3294784426689148	0.3057463765144348	0.14573368430137634
1612	cowhide_NOUN	0.34635114669799805	0.4091702401638031	0.39821237325668335	0.18592435121536252
1613	detonator_NOUN	0.18843279778957367	0.29799145460128784	0.25543850660324097	0.1409139782190323
1614	drink_NOUN	0.32112064957618713	0.3580853343009949	0.35874515771865845	0.20326681435108185
1615	factory_NOUN	0.2144615352153778	0.263034850358963	0.2368776351213455	0.13269589841365814
1616	fertilizer_NOUN	0.30956536531448364	0.3618374168872833	0.3507958352565765	0.1699925661087036
1617	fibula_NOUN	0.22312340140342712	0.24137869477272034	0.23359116911888125	0.15397809445858002
1618	fin_NOUN	0.4400973320007324	0.327886164188385	0.4170462191104889	0.15338322520256042
1619	forest_NOUN	0.3668976724147797	0.2752937972545624	0.3387738168239593	0.17457237839698792
1620	gecko_NOUN	0.5011645555496216	0.30988460779190063	0.44603461027145386	0.1828701049089432
1621	geranium_NOUN	0.3866659104824066	0.5324832201004028	0.4782424867153168	0.1912962943315506
1622	gingersnap_NOUN	0.4097794592380524	0.5448630452156067	0.5258325338363647	0.2158126384019852
1623	greenhouse_NOUN	0.25869423151016235	0.2353038042783737	0.2550804018974304	0.17000696063041687
1624	grove_NOUN	0.35884594917297363	0.4232226014137268	0.3819862008094788	0.17870661616325378
1625	handlebar_NOUN	0.2824558019638061	0.3853208124637604	0.3305976390838623	0.2083517014980316
1626	hankie_NOUN	0.2913419604301453	0.3880046308040619	0.3547405004501343	0.21403181552886966
1627	hanky_NOUN	0.2762240767478943	0.3685618042945862	0.34695303440093994	0.2697475552558899
1628	hilltop_NOUN	0.22416165471076965	0.3127465546131134	0.2703813910484314	0.15566471219062805
1629	hydrant_NOUN	0.298031210899353	0.3385417461395264	0.30909842252731323	0.18430115282535556
1630	ivory_NOUN	0.3742220401763916	0.3016559183597565	0.3569132685661316	0.15881511569023132
1631	kneepad_NOUN	0.2626731097698212	0.4077123999595642	0.3558796048164368	0.23992836475372314
1632	lemongrass_NOUN	0.4650578498840332	0.5944302678108215	0.5820785760879517	0.20324571430683136
1633	mandolin_NOUN	0.29237598180770874	0.4910198152065277	0.4443510174751282	0.2175462543964386
1634	megaphone_NOUN	0.1988834887742996	0.2694283425807953	0.23811741173267365	0.2083146572113037
1635	mitt_NOUN	0.2794171869754791	0.3753432333469391	0.3175690472126007	0.19847016036510468
1636	mucus_NOUN	0.3787877559661865	0.3181455433368683	0.3743878304958344	0.25541847944259644
1637	photographer_NOUN	0.2432433366775513	0.2732014060020447	0.2335213422775269	0.1966046839952469
1638	piranha_NOUN	0.5071863532066345	0.3101659417152405	0.4836781620979309	0.18133951723575592
1639	plant_NOUN	0.2727400362491608	0.2856857180595398	0.277488648891449	0.13929829001426694
1640	playpen_NOUN	0.30118733644485474	0.3750888407230377	0.34713077545166016	0.20350225269794464
1641	powder_NOUN	0.334329754114151	0.3786274790763855	0.37239331007003773	0.1643829345703125
1642	powerboat_NOUN	0.2509755790233612	0.2969769239425659	0.2588183283805847	0.1156025379896164
1643	rectangle_NOUN	0.2899243235588074	0.4224863648414612	0.3946961760520935	0.22069916129112244
1644	sapphire_NOUN	0.31761810183525085	0.4007382392883301	0.3796669244766235	0.1570080667734146
1645	schoolchild_NOUN	0.2944352626800537	0.2297455072402954	0.2780250906944275	0.2115548849105835
1646	schoolmaster_NOUN	0.2745643258094788	0.2733660340309143	0.2798638939857483	0.2471684217453003
1647	scrapbook_NOUN	0.23181267082691195	0.38638025522232056	0.35172003507614136	0.2150827944278717
1648	skyscraper_NOUN	0.2320482283830643	0.3851571977138519	0.3641446232795715	0.19229009747505188
1649	snowflake_NOUN	0.3469616174697876	0.3941757380962372	0.3842519521713257	0.19600459933280945
1650	soccer_NOUN	0.19632954895496368	0.1900818645954132	0.1827978491783142	0.17316961288452148
1651	spud_NOUN	0.4466133117675781	0.4836928248405457	0.5000885725021362	0.2297336757183075
1652	string_NOUN	0.17055675387382507	0.2354075908660889	0.2175222337245941	0.1929965615272522
1653	superintendant_NOUN	0.1658019870519638	0.19569654762744906	0.18041011691093445	0.16087765991687775
1654	syrup_NOUN	0.3772460520267487	0.5265406370162964	0.5081421136856079	0.2117413729429245
1655	tailbone_NOUN	0.2320017069578171	0.2580432593822479	0.2518226504325867	0.16301828622817993
1656	teaspoon_NOUN	0.3467666506767273	0.4971002042293549	0.4682754874229431	0.19009949266910556
1657	timecard_NOUN	0.20852243900299072	0.28471460938453674	0.25046461820602417	0.233010932803154
1658	toboggan_NOUN	0.3242474496364593	0.3539145588874817	0.35561883449554443	0.1816862374544144
1659	tollbooth_NOUN	0.16056209802627566	0.28635793924331665	0.2239311933517456	0.1798785775899887
1660	toolkit_NOUN	0.1908489018678665	0.19141429662704468	0.17836126685142514	0.2186565399169922
1661	topcoat_NOUN	0.306898295879364	0.4593599438667298	0.39908045530319214	0.2564067244529724
1662	torch_NOUN	0.19335384666919708	0.3194890916347504	0.2668633759021759	0.16007643938064575
1663	tower_NOUN	0.21666140854358676	0.3499792218208313	0.30583128333091736	0.1435791552066803
1664	turban_NOUN	0.27431899309158325	0.409576028585434	0.3585687279701233	0.2344001531600952
